"","Apr","Aug","Dec","Feb","Jan","Jul","Jun","Mar","May","Nov","Oct","Sep","Fri","Mon","Sat","Sun","Thu","Tue","Wed","year","temp","dewp","visib","wdsp","mxpsd","gust","prcp","fog","NUM_COLLISIONS"
"960",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2023,60.6,53.8,10,7.6,15,21,0,0,284
"961",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2023,59.5,56.4,7.7,12.3,20,34,0,0,257
"962",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2023,61.2,60.6,5.6,14.5,19,33,1.55,0,279
"963",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2023,61.6,59.6,7.8,14.4,22,33,0.06,0,236
"964",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2023,59.7,54.6,9.8,16.2,20,29.9,0.04,0,272
"965",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2023,56.7,48.7,9.8,10.9,15.9,25.1,0,0,293
"966",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2023,58.5,53.9,10,8.9,14,19,0,0,306
"967",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2023,60.3,58.2,9.6,9.9,13,22,0,0,318
"968",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2023,60.7,60.3,5,13.2,22.9,31.1,0.32,0,248
"969",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2023,61.1,57.5,6.8,18.1,22.9,32.1,0.65,0,245
"970",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2023,60.7,55.8,9.5,12.9,21,27,0,0,275
"971",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2023,59.5,53.5,10,6.8,13,999.9,0,0,313
"972",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2023,64.8,62.5,9.3,5.1,8.9,999.9,0,0,284
"973",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2023,61.3,60.6,3.2,5.3,8.9,999.9,0,1,290
"974",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2023,63.3,62.2,8,9.2,12,20,0,1,307
"975",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2023,63.6,63.2,8.4,11.4,17.1,25.1,0,0,270
"976",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2023,59.4,53.1,9.8,17.6,24.1,33,0.18,0,225
"977",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2023,57.7,50.2,10,10.4,17.1,24.1,0.01,0,282
"978",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2023,56.6,52.8,9.9,4.4,8,999.9,0,1,280
"979",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2023,58.5,55.6,9.3,5.1,8,999.9,0,0,274
"980",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2023,56.9,48,9.9,10.2,15,22.9,0,0,311
"981",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2023,55.1,46.3,10,8.7,14,21,0,0,282
"982",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2023,53,48,9.7,10.6,22,34,0.41,0,285
"983",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2023,54.1,46,10,7.7,12,21,0.21,0,291
"984",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2023,53.8,49.9,9.7,5.3,8.9,999.9,0.03,0,273
"985",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2023,53.4,49.6,10,3.3,7,999.9,0.02,0,252
"986",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2023,53.9,49.3,10,5.7,12,999.9,0,0,315
"987",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2023,59.4,57.4,9.8,10.8,14,999.9,0,0,340
"988",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2023,59.5,58.2,7.3,11,24.1,41,0.11,1,285
"989",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2023,57.4,46.9,10,19,28,41,0.76,0,263
"990",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2023,52.8,44.3,9.6,11.3,18.1,26,0,0,283
"991",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2023,53.8,48.2,10,6.4,14,999.9,0,0,262
"992",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2023,59.5,55.4,10,14,18.1,22.9,0,0,291
"993",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2023,62,58.1,9.9,10.6,15,21,0,0,299
"994",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2023,60,59.1,8.2,7.2,12,999.9,0,0,280
"995",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2023,62.7,59.7,9.4,9.8,14,21,0,0,355
"996",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2023,56.8,49.8,10,10.7,14,21,0,0,247
"997",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2023,56,54.9,5.1,10.6,15,21,0.05,1,284
"998",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2023,49.1,38.4,10,12.8,20,29.9,0.01,0,274
"999",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2023,43.9,35.9,9.5,11.2,17.1,27,0.06,0,257
"1000",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2023,42,32.6,10,7.7,11.1,20,0.06,0,232
"1001",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2023,44,33.8,10,8.2,15,999.9,0,0,296
"1002",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2023,56,51.5,10,11.2,18.1,22,0,0,239
"1003",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2023,53,48,9.4,5,11.1,999.9,0,0,237
"1004",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2023,48.4,43.7,9.9,7.9,13,19,0,0,277
"1005",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2023,56.2,51.5,9.2,13.5,17.1,27,0,0,238
"1006",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2023,48.1,34,10,14.8,22,31.1,0,0,267
"1007",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2023,45.3,37.5,9.4,6.6,13,999.9,0,0,242
"1008",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2023,49.4,39.9,10,8.2,12,20,0.01,0,217
"1009",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2023,47.9,34.4,10,9.7,15.9,25.1,0,0,297
"1010",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2023,41.2,29.6,10,7.1,11.1,14,0,0,233
"1011",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2023,39.7,29.6,10,3.8,8,999.9,0,0,305
"1012",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2023,41.8,35.1,10,7.1,15.9,26,0,0,266
"1013",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2023,45.1,36.6,10,8.5,12,999.9,0.01,0,273
"1014",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2023,52.5,46,9.7,13,20,27,0,0,281
"1015",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2023,51.9,50.1,6.5,8.7,13,999.9,0,1,327
"1016",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2023,54.5,52.7,8.9,11.9,24.1,34,0.09,0,281
"1017",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2023,44.3,32.3,10,11,18.1,25.1,0,0,276
"1018",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2023,41.7,27.6,10,13.5,18.1,28,0,0,316
"1019",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2023,38.7,24.2,10,8.8,12,19,0,0,360
"1020",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2023,48.4,45,6.2,21.8,38.1,51.1,0.26,1,295
"1021",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2023,45.6,34.4,10,9.6,17.1,22,0,0,222
"1022",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2023,34.5,20.9,10,11.2,18.1,32.1,0,0,211
"1023",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2023,35.5,28.8,10,6.7,15,999.9,0,0,209
"1024",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2023,50.8,46.8,8.7,17,29.9,44.1,0.13,0,265
"1025",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2023,40.5,25.3,10,11.3,20,26,0.1,0,229
"1026",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2023,34.1,17.7,10,12.7,20,31.1,0,0,239
"1027",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2023,41.6,29.4,10,11,17.1,24.1,0,0,271
"1028",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2023,49.2,44.4,9.9,10.6,15.9,22.9,0,0,330
"1029",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2023,50.2,49.3,6.8,7.8,13,999.9,0.14,0,261
"1030",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2023,46.6,46,4.4,8.3,15,22.9,0.1,1,260
"1031",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2023,48.1,45.2,8.2,8.8,14,21,0.4,1,271
"1032",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2023,41.4,35.5,9.7,10.3,15.9,25.1,0,0,260
"1033",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2023,36.5,29.5,10,12,20,27,0.04,0,222
"1034",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023,31.6,21.7,10,9.9,15,21,0,0,269
"1035",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2023,35,25.7,10,5,8,999.9,0,0,276
"1036",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2023,42.3,39,10,8.2,14,999.9,0,0,273
"1037",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2023,50.3,49.5,7.6,9.9,20,34,0,1,216
"1038",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2023,51.6,49.7,6.2,17.9,29.9,44.1,0.33,0,295
"1039",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2023,39.5,28,10,12.4,19,25.1,1.04,0,313
"1040",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2023,44,32.5,10,12.7,20,24.1,0,0,264
"1041",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023,33.8,16.6,10,12.5,19,31.1,0,0,279
"1042",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2023,42.4,32,10,13.4,21,28.9,0,0,309
"1043",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2023,46.5,37.8,10,11,18.1,27,0,0,239
"1044",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2023,46.8,42.2,9.6,12.2,17.1,27,0,0,239
"1045",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2023,54.4,53.5,4,26.5,39,58.1,0.19,0,297
"1046",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2023,46,38.9,8,11,22.9,35,0.29,0,271
"1047",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2023,39.1,30.8,10,13.6,20,29.9,0,0,284
"1048",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023,37.1,24.8,10,19.2,22.9,35,0,0,284
"1049",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2023,32.2,21.6,10,9.9,17.1,22,0,0,323
"1050",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2023,31.8,24.6,10,3.8,8,999.9,0,0,218
"1051",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2023,44.1,41.4,10,5.5,8.9,999.9,0,0,216
"1052",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2023,45.9,45.2,5.7,4,7,999.9,0,1,234
"1053",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023,52.1,52,5.5,10.9,20,28,0,1,273
"1054",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2023,45.5,45.3,5.7,10.5,22,29.9,0.36,0,263
"1055",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2023,45.2,42.8,9.5,9.4,18.1,26,0.01,1,228
